epoch,categorical_accuracy,loss,lr,val_5-shot_3-way_acc,val_loss
1,0.33453333333333335,2.102489365273598,0.001,0.6166666666666667,1.027996780990017
2,0.3421333333333333,2.072458542954735,0.001,0.6833333333333333,0.997306025103276
3,0.3586666666666666,2.0516319488543537,0.001,0.5966666666666667,1.0129190584976655
4,0.3696000000000001,2.02909083745619,0.001,0.6566666666666666,0.9852514178214384
5,0.38499999999999984,2.0074916430646423,0.001,0.6933333333333334,0.9773017493557696
6,0.3770666666666668,2.0132817380656913,0.001,0.6233333333333333,1.0054000424274174
7,0.3911333333333334,2.0012612423050657,0.001,0.6466666666666666,0.9866011116006184
8,0.3718666666666669,2.0170244867190092,0.001,0.6266666666666667,0.9883433440452791
9,0.37833333333333335,2.016324621875177,0.001,0.6566666666666666,0.9946581856847885
10,0.3927999999999999,1.9977784533691265,0.001,0.65,1.0006576167753947
11,0.38606666666666684,2.002156735179966,0.001,0.5966666666666667,1.0024857080989162
12,0.39100000000000007,2.001153206323344,0.001,0.6466666666666666,0.9932848872216962
13,0.42800000000000005,1.991249294866369,0.001,0.5133333333333333,1.0404488575688788
14,0.4486666666666666,1.9863440995288895,0.001,0.62,1.0167219141703616
15,0.4765333333333331,1.9750240494360827,0.001,0.61,1.02293681838995
16,0.47093333333333315,1.9801959590143383,0.001,0.63,0.9977659977214741
17,0.4901333333333333,1.9662929749311941,0.001,0.62,1.0117785216707087
18,0.49559999999999965,1.9594776885762712,0.001,0.6766666666666666,1.011233412409735
19,0.5008666666666666,1.9474659495688411,0.001,0.6766666666666666,0.9970626386231082
20,0.5061333333333333,1.950629196760168,0.001,0.7,1.0091434791465503
21,0.5091999999999999,1.9415005326755002,0.001,0.6233333333333333,1.0280954853556457
22,0.5097333333333335,1.936976596741717,0.001,0.6433333333333333,1.002437119726961
23,0.5020000000000001,1.9406499711590774,0.001,0.68,1.0247934428566643
24,0.5226,1.9298642174025813,0.001,0.5633333333333334,1.0286993361719385
25,0.5104000000000002,1.9308574059067376,0.001,0.5866666666666667,1.0326661517197206
26,0.5161999999999999,1.925839226665709,0.001,0.6666666666666666,1.0226706718049554
27,0.5247999999999999,1.9178222872590356,0.001,0.6766666666666666,1.0075364000857754
28,0.5144666666666666,1.9206205189536814,0.001,0.6766666666666666,1.0048618826168207
29,0.5232000000000003,1.9085066942540856,0.001,0.6466666666666666,1.0357644116341995
30,0.5304666666666666,1.900445745582048,0.001,0.7433333333333333,0.999138707637971
31,0.5070000000000001,1.9131047311130454,0.001,0.67,1.0222703980298975
32,0.5053333333333332,1.9159958490411066,0.001,0.5833333333333334,1.0497958069353794
33,0.523266666666667,1.8974122991908502,0.001,0.6233333333333333,1.0397286345963694
34,0.5096666666666668,1.9106581040615374,0.001,0.6666666666666666,1.0264894187917382
35,0.5196000000000001,1.893873357232813,0.001,0.6866666666666666,0.9897187444224359
36,0.5264666666666667,1.890779220148878,0.001,0.6,1.023650423297681
37,0.5236666666666667,1.8877586458879754,0.001,0.6366666666666667,1.0131581853252822
38,0.5412666666666666,1.8975935955317726,0.001,0.73,0.9952273906574218
39,0.5659333333333333,1.8754609891035765,0.001,0.7133333333333334,1.010572691116917
40,0.5534,1.8800158013077066,0.001,0.6,1.0219702602194274
41,0.5633333333333335,1.872248663990018,0.001,0.6733333333333333,1.0155998825637411
42,0.5537333333333335,1.8705807740297247,0.001,0.6666666666666666,1.0155210753834896
43,0.5439333333333333,1.8701263177382665,0.001,0.6033333333333334,1.0454603859295692
44,0.545,1.8654218427928988,0.001,0.68,1.029932928994434
45,0.5501333333333335,1.8631136128739514,0.001,0.67,1.034932533897937
46,0.5502666666666663,1.861661366621669,0.001,0.5866666666666667,1.0297211579277623
47,0.5476666666666667,1.8690989539711493,0.001,0.74,0.9955910534241494
48,0.5561333333333335,1.8677454755292637,0.001,0.6866666666666666,0.9972135316883358
49,0.5481333333333334,1.8497441414362845,0.001,0.6866666666666666,1.0097373922230937
50,0.5518000000000002,1.8609745245338851,0.001,0.64,1.0288913854659723
51,0.5574666666666666,1.8467095428589695,0.0005,0.6166666666666667,1.0242052012109204
52,0.5819999999999999,1.836044448872783,0.0005,0.6666666666666666,1.0258225417414337
53,0.5698666666666664,1.851978422525838,0.0005,0.7066666666666667,1.0029886353930126
54,0.5738000000000002,1.8304605292666691,0.0005,0.6366666666666667,1.0180128951525644
55,0.5585999999999999,1.844460278274335,0.0005,0.6733333333333333,1.013478014877824
56,0.5562666666666668,1.8475183302506517,0.0005,0.6433333333333333,1.013905089291437
57,0.5798666666666665,1.8418068640819696,0.0005,0.6466666666666666,1.0253253829113134
58,0.5623999999999999,1.8451239017777576,0.0005,0.7366666666666667,1.003606362949565
59,0.5854666666666667,1.8356723423990027,0.0005,0.6133333333333333,1.0363220598071885
60,0.5851333333333336,1.8312802058108186,0.0005,0.6966666666666667,1.0076620810423529
61,0.5718000000000002,1.8389371456647374,0.0005,0.6333333333333333,1.021124956340028
62,0.5967333333333333,1.825059190499621,0.0005,0.66,1.0304314941387303
63,0.591,1.829550585809921,0.0005,0.6433333333333333,1.009513848401314
64,0.5988666666666667,1.8190067494821622,0.0005,0.56,1.049729231239118
65,0.5900666666666667,1.8259300673064494,0.0005,0.6133333333333333,1.0332020493305631
66,0.5755333333333331,1.8428289387793344,0.0005,0.62,1.0288785661058037
67,0.5978666666666667,1.8182884041251242,0.0005,0.62,1.0250818818191558
68,0.5873999999999999,1.8420688567820225,0.0005,0.62,1.0293821381973347
69,0.6066666666666667,1.8214014884279035,0.0005,0.6466666666666666,1.0184514659781385
70,0.6102000000000002,1.8287866182344488,0.0005,0.72,1.0216954724271283
71,0.6076000000000003,1.8165931667877961,0.00025,0.64,1.0341025642402943
72,0.5933999999999998,1.8211999420604104,0.00025,0.6433333333333333,1.030575640958576
73,0.5968666666666667,1.8247031920159833,0.00025,0.5166666666666667,1.054884464224431
74,0.6147999999999998,1.817307928416484,0.00025,0.6566666666666666,1.0266613273468892
75,0.5992000000000001,1.8281133305925408,0.00025,0.6533333333333333,1.0297462316375647
76,0.6091333333333332,1.821428407884312,0.00025,0.5966666666666667,1.0365996040683585
77,0.6036666666666668,1.8137316316543315,0.00025,0.58,1.0409317124669206
78,0.6197333333333335,1.8153045714188074,0.00025,0.6766666666666666,1.0264796664600013
79,0.5957999999999999,1.8177517588205268,0.00025,0.5933333333333334,1.0395138225328373
80,0.6136666666666668,1.8150980399242116,0.00025,0.63,1.0407310554799252
81,0.6094666666666668,1.8169073910332931,0.00025,0.63,1.0274441719348468
82,0.6246666666666665,1.8037771459047232,0.00025,0.5333333333333333,1.0455461162263886
83,0.5993999999999999,1.8235430225951785,0.00025,0.5733333333333334,1.0424990311167963
84,0.6144000000000001,1.8110985829082196,0.00025,0.5966666666666667,1.035001182753101
85,0.6224666666666668,1.8116575091909746,0.00025,0.56,1.0449270553935195
86,0.6270000000000001,1.801247095179418,0.00025,0.59,1.0331645896578245
87,0.6380666666666667,1.7933115629642211,0.00025,0.5433333333333333,1.0543967139187544
88,0.6144,1.8106619214791673,0.00025,0.59,1.0403835966524537
89,0.6196,1.8025044886000914,0.00025,0.7033333333333334,1.0207044740802458
90,0.6187999999999999,1.8107523181844956,0.00025,0.6066666666666667,1.0379460864293637
91,0.6382666666666666,1.7937214880812677,0.000125,0.59,1.0423990256346978
92,0.6149333333333332,1.8133079138376451,0.000125,0.5933333333333334,1.0464136192379847
93,0.6249333333333335,1.8043757347125315,0.000125,0.55,1.0502146899217548
94,0.6122000000000001,1.8093627047715797,0.000125,0.5933333333333334,1.0337858731878355
95,0.6218666666666668,1.8108236203363826,0.000125,0.6066666666666667,1.040378478792132
96,0.6155999999999995,1.7969756761977689,0.000125,0.6333333333333333,1.0355575703851971
97,0.6082,1.8081428891072335,0.000125,0.61,1.0414950905781852
98,0.6076666666666666,1.8116716591913522,0.000125,0.6033333333333334,1.0346915127759293
99,0.6246666666666667,1.8010912441740732,0.000125,0.5866666666666667,1.0450569319385852
100,0.6164666666666667,1.8033602718627415,0.000125,0.5766666666666667,1.049992238429775
